resultId,raceId,year,circuitId,circuit_name,circuit_difficulty,driverId,driver_name,constructorId,constructor_name,starting_grid,final_position,points,pit_stops,pit_stop_lap,pit_stop_duration,fastestLapTime,fastestLapSpeed,statusId,race_status
184,26,2008,9,British Grand Prix,Easy,12,piquet_jr,4,renault,7,16,0,#N/A,#N/A,#N/A,01:33.2,198.573,20,Spun off
185,26,2008,9,British Grand Prix,Easy,21,fisichella,10,force_india,19,17,0,#N/A,#N/A,#N/A,01:34.9,194.96,20,Spun off
186,26,2008,9,British Grand Prix,Easy,16,sutil,10,force_india,18,18,0,#N/A,#N/A,#N/A,01:38.2,188.545,20,Spun off
187,26,2008,9,British Grand Prix,Easy,20,vettel,5,toro_rosso,8,19,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
188,26,2008,9,British Grand Prix,Easy,14,coulthard,9,red_bull,11,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
189,27,2008,10,German Grand Prix,Very Hard,1,hamilton,1,mclaren,1,1,10,#N/A,#N/A,#N/A,01:16.0,216.552,1,Finished
190,27,2008,10,German Grand Prix,Very Hard,12,piquet_jr,4,renault,17,2,8,#N/A,#N/A,#N/A,01:16.9,214.099,1,Finished
191,27,2008,10,German Grand Prix,Very Hard,13,massa,6,ferrari,2,3,6,#N/A,#N/A,#N/A,01:16.5,215.241,1,Finished
192,27,2008,10,German Grand Prix,Very Hard,2,heidfeld,2,bmw_sauber,12,4,5,#N/A,#N/A,#N/A,01:16.0,216.7,1,Finished
193,27,2008,10,German Grand Prix,Very Hard,5,kovalainen,1,mclaren,3,5,4,#N/A,#N/A,#N/A,01:16.5,215.261,1,Finished
194,27,2008,10,German Grand Prix,Very Hard,8,raikkonen,6,ferrari,6,6,3,#N/A,#N/A,#N/A,01:16.3,215.692,1,Finished
195,27,2008,10,German Grand Prix,Very Hard,9,kubica,2,bmw_sauber,7,7,2,#N/A,#N/A,#N/A,01:16.6,214.937,1,Finished
196,27,2008,10,German Grand Prix,Very Hard,20,vettel,5,toro_rosso,9,8,1,#N/A,#N/A,#N/A,01:16.8,214.484,1,Finished
197,27,2008,10,German Grand Prix,Very Hard,15,trulli,7,toyota,4,9,0,#N/A,#N/A,#N/A,01:17.0,213.785,1,Finished
198,27,2008,10,German Grand Prix,Very Hard,3,rosberg,3,williams,13,10,0,#N/A,#N/A,#N/A,01:17.4,212.799,1,Finished
199,27,2008,10,German Grand Prix,Very Hard,4,alonso,4,renault,5,11,0,#N/A,#N/A,#N/A,01:17.1,213.53,1,Finished
200,27,2008,10,German Grand Prix,Very Hard,7,bourdais,5,toro_rosso,15,12,0,#N/A,#N/A,#N/A,01:17.0,213.935,1,Finished
201,27,2008,10,German Grand Prix,Very Hard,14,coulthard,9,red_bull,10,13,0,#N/A,#N/A,#N/A,01:17.0,213.866,1,Finished
202,27,2008,10,German Grand Prix,Very Hard,6,nakajima,3,williams,16,14,0,#N/A,#N/A,#N/A,01:17.7,211.947,1,Finished
203,27,2008,10,German Grand Prix,Very Hard,16,sutil,10,force_india,19,15,0,#N/A,#N/A,#N/A,01:17.9,211.408,1,Finished
204,27,2008,10,German Grand Prix,Very Hard,21,fisichella,10,force_india,20,16,0,#N/A,#N/A,#N/A,01:18.2,210.546,1,Finished
205,27,2008,10,German Grand Prix,Very Hard,18,button,11,honda,14,17,0,#N/A,#N/A,#N/A,01:17.6,212.097,11,+1 Lap
206,27,2008,10,German Grand Prix,Very Hard,22,barrichello,11,honda,18,18,0,#N/A,#N/A,#N/A,01:18.0,211.145,4,Collision
207,27,2008,10,German Grand Prix,Very Hard,17,webber,9,red_bull,8,19,0,#N/A,#N/A,#N/A,01:17.2,213.278,5,Engine
208,27,2008,10,German Grand Prix,Very Hard,10,glock,7,toyota,11,20,0,#N/A,#N/A,#N/A,01:16.7,214.652,22,Suspension
209,28,2008,11,Hungarian Grand Prix,Hard,5,kovalainen,1,mclaren,2,1,10,#N/A,#N/A,#N/A,01:21.8,192.917,1,Finished
210,28,2008,11,Hungarian Grand Prix,Hard,10,glock,7,toyota,5,2,8,#N/A,#N/A,#N/A,01:21.7,193.111,1,Finished
211,28,2008,11,Hungarian Grand Prix,Hard,8,raikkonen,6,ferrari,6,3,6,#N/A,#N/A,#N/A,01:21.2,194.243,1,Finished
212,28,2008,11,Hungarian Grand Prix,Hard,4,alonso,4,renault,7,4,5,#N/A,#N/A,#N/A,01:21.8,192.823,1,Finished
213,28,2008,11,Hungarian Grand Prix,Hard,1,hamilton,1,mclaren,1,5,4,#N/A,#N/A,#N/A,01:21.5,193.533,1,Finished
214,28,2008,11,Hungarian Grand Prix,Hard,12,piquet_jr,4,renault,10,6,3,#N/A,#N/A,#N/A,01:21.5,193.428,1,Finished
215,28,2008,11,Hungarian Grand Prix,Hard,15,trulli,7,toyota,9,7,2,#N/A,#N/A,#N/A,01:21.6,193.189,1,Finished
216,28,2008,11,Hungarian Grand Prix,Hard,9,kubica,2,bmw_sauber,4,8,1,#N/A,#N/A,#N/A,01:21.9,192.475,1,Finished
217,28,2008,11,Hungarian Grand Prix,Hard,17,webber,9,red_bull,8,9,0,#N/A,#N/A,#N/A,01:22.1,192.043,1,Finished
218,28,2008,11,Hungarian Grand Prix,Hard,2,heidfeld,2,bmw_sauber,15,10,0,#N/A,#N/A,#N/A,01:22.2,191.908,1,Finished
219,28,2008,11,Hungarian Grand Prix,Hard,14,coulthard,9,red_bull,13,11,0,#N/A,#N/A,#N/A,01:22.7,190.634,1,Finished
220,28,2008,11,Hungarian Grand Prix,Hard,18,button,11,honda,12,12,0,#N/A,#N/A,#N/A,01:22.4,191.409,11,+1 Lap
221,28,2008,11,Hungarian Grand Prix,Hard,6,nakajima,3,williams,16,13,0,#N/A,#N/A,#N/A,01:23.3,189.319,11,+1 Lap
222,28,2008,11,Hungarian Grand Prix,Hard,3,rosberg,3,williams,14,14,0,#N/A,#N/A,#N/A,01:22.4,191.409,11,+1 Lap
223,28,2008,11,Hungarian Grand Prix,Hard,21,fisichella,10,force_india,18,15,0,#N/A,#N/A,#N/A,01:22.6,190.844,11,+1 Lap
224,28,2008,11,Hungarian Grand Prix,Hard,22,barrichello,11,honda,17,16,0,#N/A,#N/A,#N/A,01:22.4,191.319,12,+2 Laps
225,28,2008,11,Hungarian Grand Prix,Hard,13,massa,6,ferrari,3,17,0,#N/A,#N/A,#N/A,01:21.4,193.861,5,Engine
226,28,2008,11,Hungarian Grand Prix,Hard,7,bourdais,5,toro_rosso,19,18,0,#N/A,#N/A,#N/A,01:23.2,189.516,13,+3 Laps
227,28,2008,11,Hungarian Grand Prix,Hard,16,sutil,10,force_india,20,19,0,#N/A,#N/A,#N/A,01:23.7,188.542,23,Brakes
228,28,2008,11,Hungarian Grand Prix,Hard,20,vettel,5,toro_rosso,11,20,0,#N/A,#N/A,#N/A,01:24.2,187.262,25,Overheating
229,29,2008,12,European Grand Prix,Hard,13,massa,6,ferrari,1,1,10,#N/A,#N/A,#N/A,01:38.7,197.637,1,Finished
230,29,2008,12,European Grand Prix,Hard,1,hamilton,1,mclaren,2,2,8,#N/A,#N/A,#N/A,01:38.9,197.285,1,Finished
231,29,2008,12,European Grand Prix,Hard,9,kubica,2,bmw_sauber,3,3,6,#N/A,#N/A,#N/A,01:39.3,196.399,1,Finished
232,29,2008,12,European Grand Prix,Hard,5,kovalainen,1,mclaren,5,4,5,#N/A,#N/A,#N/A,01:39.1,196.831,1,Finished
233,29,2008,12,European Grand Prix,Hard,15,trulli,7,toyota,7,5,4,#N/A,#N/A,#N/A,01:39.7,195.755,1,Finished
234,29,2008,12,European Grand Prix,Hard,20,vettel,5,toro_rosso,6,6,3,#N/A,#N/A,#N/A,01:39.5,196.093,1,Finished
235,29,2008,12,European Grand Prix,Hard,10,glock,7,toyota,13,7,2,#N/A,#N/A,#N/A,01:39.5,195.995,1,Finished
236,29,2008,12,European Grand Prix,Hard,3,rosberg,3,williams,9,8,1,#N/A,#N/A,#N/A,01:39.6,195.912,1,Finished
237,29,2008,12,European Grand Prix,Hard,2,heidfeld,2,bmw_sauber,8,9,0,#N/A,#N/A,#N/A,01:39.5,196.013,1,Finished
238,29,2008,12,European Grand Prix,Hard,7,bourdais,5,toro_rosso,10,10,0,#N/A,#N/A,#N/A,01:39.6,195.79,1,Finished
239,29,2008,12,European Grand Prix,Hard,12,piquet_jr,4,renault,15,11,0,#N/A,#N/A,#N/A,01:39.5,195.977,1,Finished
240,29,2008,12,European Grand Prix,Hard,17,webber,9,red_bull,14,12,0,#N/A,#N/A,#N/A,01:40.3,194.57,11,+1 Lap
241,29,2008,12,European Grand Prix,Hard,18,button,11,honda,16,13,0,#N/A,#N/A,#N/A,01:40.8,193.606,11,+1 Lap
242,29,2008,12,European Grand Prix,Hard,21,fisichella,10,force_india,18,14,0,#N/A,#N/A,#N/A,01:40.4,194.397,11,+1 Lap
243,29,2008,12,European Grand Prix,Hard,6,nakajima,3,williams,11,15,0,#N/A,#N/A,#N/A,01:39.8,195.469,11,+1 Lap
244,29,2008,12,European Grand Prix,Hard,22,barrichello,11,honda,19,16,0,#N/A,#N/A,#N/A,01:40.6,193.933,11,+1 Lap
245,29,2008,12,European Grand Prix,Hard,14,coulthard,9,red_bull,17,17,0,#N/A,#N/A,#N/A,01:41.0,193.194,11,+1 Lap
246,29,2008,12,European Grand Prix,Hard,8,raikkonen,6,ferrari,4,18,0,#N/A,#N/A,#N/A,01:39.4,196.214,5,Engine
247,29,2008,12,European Grand Prix,Hard,16,sutil,10,force_india,20,19,0,#N/A,#N/A,#N/A,01:40.7,193.802,3,Accident
248,29,2008,12,European Grand Prix,Hard,4,alonso,4,renault,12,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
249,30,2008,13,Belgian Grand Prix,Easy,13,massa,6,ferrari,2,1,10,#N/A,#N/A,#N/A,01:48.2,232.987,1,Finished
250,30,2008,13,Belgian Grand Prix,Easy,2,heidfeld,2,bmw_sauber,5,2,8,#N/A,#N/A,#N/A,01:49.1,231.182,1,Finished
251,30,2008,13,Belgian Grand Prix,Easy,1,hamilton,1,mclaren,1,3,6,#N/A,#N/A,#N/A,01:48.1,233.175,1,Finished
252,30,2008,13,Belgian Grand Prix,Easy,4,alonso,4,renault,6,4,5,#N/A,#N/A,#N/A,01:49.2,230.82,1,Finished
253,30,2008,13,Belgian Grand Prix,Easy,20,vettel,5,toro_rosso,10,5,4,#N/A,#N/A,#N/A,01:49.1,231.142,1,Finished
254,30,2008,13,Belgian Grand Prix,Easy,9,kubica,2,bmw_sauber,8,6,3,#N/A,#N/A,#N/A,01:49.0,231.399,1,Finished
255,30,2008,13,Belgian Grand Prix,Easy,7,bourdais,5,toro_rosso,9,7,2,#N/A,#N/A,#N/A,01:49.0,231.32,1,Finished
256,30,2008,13,Belgian Grand Prix,Easy,17,webber,9,red_bull,7,8,1,#N/A,#N/A,#N/A,01:49.5,230.236,1,Finished
257,30,2008,13,Belgian Grand Prix,Easy,10,glock,7,toyota,13,9,0,#N/A,#N/A,#N/A,01:50.3,228.691,1,Finished
258,30,2008,13,Belgian Grand Prix,Easy,5,kovalainen,1,mclaren,3,10,0,#N/A,#N/A,#N/A,01:48.2,232.985,6,Gearbox
259,30,2008,13,Belgian Grand Prix,Easy,14,coulthard,9,red_bull,14,11,0,#N/A,#N/A,#N/A,01:50.2,228.853,11,+1 Lap
260,30,2008,13,Belgian Grand Prix,Easy,3,rosberg,3,williams,15,12,0,#N/A,#N/A,#N/A,01:50.7,227.862,11,+1 Lap
261,30,2008,13,Belgian Grand Prix,Easy,16,sutil,10,force_india,18,13,0,#N/A,#N/A,#N/A,01:50.5,228.211,11,+1 Lap
262,30,2008,13,Belgian Grand Prix,Easy,6,nakajima,3,williams,19,14,0,#N/A,#N/A,#N/A,01:51.0,227.218,11,+1 Lap
263,30,2008,13,Belgian Grand Prix,Easy,18,button,11,honda,17,15,0,#N/A,#N/A,#N/A,01:50.7,227.832,11,+1 Lap
264,30,2008,13,Belgian Grand Prix,Easy,15,trulli,7,toyota,11,16,0,#N/A,#N/A,#N/A,01:50.5,228.095,11,+1 Lap
265,30,2008,13,Belgian Grand Prix,Easy,21,fisichella,10,force_india,20,17,0,#N/A,#N/A,#N/A,01:51.7,225.731,11,+1 Lap
266,30,2008,13,Belgian Grand Prix,Easy,8,raikkonen,6,ferrari,4,18,0,#N/A,#N/A,#N/A,01:47.9,233.618,20,Spun off
267,30,2008,13,Belgian Grand Prix,Easy,22,barrichello,11,honda,16,19,0,#N/A,#N/A,#N/A,01:52.1,224.983,6,Gearbox
268,30,2008,13,Belgian Grand Prix,Easy,12,piquet_jr,4,renault,12,20,0,#N/A,#N/A,#N/A,01:51.1,226.915,20,Spun off
269,31,2008,14,Italian Grand Prix,Very Easy,20,vettel,5,toro_rosso,1,1,10,#N/A,#N/A,#N/A,01:30.5,230.414,1,Finished
270,31,2008,14,Italian Grand Prix,Very Easy,5,kovalainen,1,mclaren,2,2,8,#N/A,#N/A,#N/A,01:30.3,230.95,1,Finished
271,31,2008,14,Italian Grand Prix,Very Easy,9,kubica,2,bmw_sauber,11,3,6,#N/A,#N/A,#N/A,01:30.3,230.955,1,Finished
272,31,2008,14,Italian Grand Prix,Very Easy,4,alonso,4,renault,8,4,5,#N/A,#N/A,#N/A,01:30.0,231.82,1,Finished
273,31,2008,14,Italian Grand Prix,Very Easy,2,heidfeld,2,bmw_sauber,10,5,4,#N/A,#N/A,#N/A,01:29.8,232.217,1,Finished
274,31,2008,14,Italian Grand Prix,Very Easy,13,massa,6,ferrari,6,6,3,#N/A,#N/A,#N/A,01:29.7,232.505,1,Finished
275,31,2008,14,Italian Grand Prix,Very Easy,1,hamilton,1,mclaren,15,7,2,#N/A,#N/A,#N/A,01:29.7,232.44,1,Finished
276,31,2008,14,Italian Grand Prix,Very Easy,17,webber,9,red_bull,3,8,1,#N/A,#N/A,#N/A,01:29.7,232.544,1,Finished
277,31,2008,14,Italian Grand Prix,Very Easy,8,raikkonen,6,ferrari,14,9,0,#N/A,#N/A,#N/A,01:28.0,236.859,1,Finished
278,31,2008,14,Italian Grand Prix,Very Easy,12,piquet_jr,4,renault,17,10,0,#N/A,#N/A,#N/A,01:30.9,229.38,1,Finished
279,31,2008,14,Italian Grand Prix,Very Easy,10,glock,7,toyota,9,11,0,#N/A,#N/A,#N/A,01:29.9,231.853,1,Finished
280,31,2008,14,Italian Grand Prix,Very Easy,6,nakajima,3,williams,18,12,0,#N/A,#N/A,#N/A,01:30.2,231.167,1,Finished
281,31,2008,14,Italian Grand Prix,Very Easy,15,trulli,7,toyota,7,13,0,#N/A,#N/A,#N/A,01:30.9,229.544,1,Finished
282,31,2008,14,Italian Grand Prix,Very Easy,3,rosberg,3,williams,5,14,0,#N/A,#N/A,#N/A,01:30.0,231.671,1,Finished
283,31,2008,14,Italian Grand Prix,Very Easy,18,button,11,honda,19,15,0,#N/A,#N/A,#N/A,01:29.8,232.166,1,Finished
284,31,2008,14,Italian Grand Prix,Very Easy,14,coulthard,9,red_bull,13,16,0,#N/A,#N/A,#N/A,01:32.5,225.557,11,+1 Lap
285,31,2008,14,Italian Grand Prix,Very Easy,22,barrichello,11,honda,16,17,0,#N/A,#N/A,#N/A,01:33.9,222.053,11,+1 Lap
286,31,2008,14,Italian Grand Prix,Very Easy,7,bourdais,5,toro_rosso,4,18,0,#N/A,#N/A,#N/A,01:29.3,233.646,11,+1 Lap
287,31,2008,14,Italian Grand Prix,Very Easy,16,sutil,10,force_india,20,19,0,#N/A,#N/A,#N/A,01:33.5,223.146,12,+2 Laps
288,31,2008,14,Italian Grand Prix,Very Easy,21,fisichella,10,force_india,12,20,0,#N/A,#N/A,#N/A,01:37.3,214.326,3,Accident
289,32,2008,15,Singapore Grand Prix,Very Hard,4,alonso,4,renault,15,1,10,#N/A,#N/A,#N/A,01:45.8,172.464,1,Finished
290,32,2008,15,Singapore Grand Prix,Very Hard,3,rosberg,3,williams,8,2,8,#N/A,#N/A,#N/A,01:46.5,171.352,1,Finished
291,32,2008,15,Singapore Grand Prix,Very Hard,1,hamilton,1,mclaren,2,3,6,#N/A,#N/A,#N/A,01:46.1,171.969,1,Finished
292,32,2008,15,Singapore Grand Prix,Very Hard,10,glock,7,toyota,7,4,5,#N/A,#N/A,#N/A,01:47.0,170.408,1,Finished
293,32,2008,15,Singapore Grand Prix,Very Hard,20,vettel,5,toro_rosso,6,5,4,#N/A,#N/A,#N/A,01:47.3,170.047,1,Finished
294,32,2008,15,Singapore Grand Prix,Very Hard,2,heidfeld,2,bmw_sauber,9,6,3,#N/A,#N/A,#N/A,01:47.3,169.992,1,Finished
295,32,2008,15,Singapore Grand Prix,Very Hard,14,coulthard,9,red_bull,14,7,2,#N/A,#N/A,#N/A,01:47.6,169.587,1,Finished
296,32,2008,15,Singapore Grand Prix,Very Hard,6,nakajima,3,williams,10,8,1,#N/A,#N/A,#N/A,01:47.3,170.022,1,Finished
297,32,2008,15,Singapore Grand Prix,Very Hard,18,button,11,honda,12,9,0,#N/A,#N/A,#N/A,01:48.1,168.7,1,Finished
298,32,2008,15,Singapore Grand Prix,Very Hard,5,kovalainen,1,mclaren,5,10,0,#N/A,#N/A,#N/A,01:47.3,169.943,1,Finished
299,32,2008,15,Singapore Grand Prix,Very Hard,9,kubica,2,bmw_sauber,4,11,0,#N/A,#N/A,#N/A,01:46.9,170.639,1,Finished
300,32,2008,15,Singapore Grand Prix,Very Hard,7,bourdais,5,toro_rosso,17,12,0,#N/A,#N/A,#N/A,01:47.8,169.181,1,Finished
301,32,2008,15,Singapore Grand Prix,Very Hard,13,massa,6,ferrari,1,13,0,#N/A,#N/A,#N/A,01:45.8,172.482,1,Finished
302,32,2008,15,Singapore Grand Prix,Very Hard,21,fisichella,10,force_india,20,14,0,#N/A,#N/A,#N/A,01:49.1,167.195,1,Finished
303,32,2008,15,Singapore Grand Prix,Very Hard,8,raikkonen,6,ferrari,3,15,0,#N/A,#N/A,#N/A,01:45.6,172.74,3,Accident
304,32,2008,15,Singapore Grand Prix,Very Hard,15,trulli,7,toyota,11,16,0,#N/A,#N/A,#N/A,01:47.0,170.523,9,Hydraulics
305,32,2008,15,Singapore Grand Prix,Very Hard,16,sutil,10,force_india,19,17,0,#N/A,#N/A,#N/A,01:49.3,166.936,3,Accident
306,32,2008,15,Singapore Grand Prix,Very Hard,17,webber,9,red_bull,13,18,0,#N/A,#N/A,#N/A,01:49.2,167.069,7,Transmission
307,32,2008,15,Singapore Grand Prix,Very Hard,22,barrichello,11,honda,18,19,0,#N/A,#N/A,#N/A,01:50.3,165.348,26,Mechanical
308,32,2008,15,Singapore Grand Prix,Very Hard,12,piquet_jr,4,renault,16,20,0,#N/A,#N/A,#N/A,01:50.4,165.154,3,Accident
309,33,2008,16,Japanese Grand Prix,Medium,4,alonso,4,renault,4,1,10,#N/A,#N/A,#N/A,01:19.1,207.668,1,Finished
310,33,2008,16,Japanese Grand Prix,Medium,9,kubica,2,bmw_sauber,6,2,8,#N/A,#N/A,#N/A,01:19.3,207.168,1,Finished
311,33,2008,16,Japanese Grand Prix,Medium,8,raikkonen,6,ferrari,2,3,6,#N/A,#N/A,#N/A,01:19.0,207.947,1,Finished
312,33,2008,16,Japanese Grand Prix,Medium,12,piquet_jr,4,renault,12,4,5,#N/A,#N/A,#N/A,01:19.2,207.411,1,Finished
313,33,2008,16,Japanese Grand Prix,Medium,15,trulli,7,toyota,7,5,4,#N/A,#N/A,#N/A,01:19.5,206.564,1,Finished
314,33,2008,16,Japanese Grand Prix,Medium,20,vettel,5,toro_rosso,9,6,3,#N/A,#N/A,#N/A,01:19.6,206.322,1,Finished
315,33,2008,16,Japanese Grand Prix,Medium,13,massa,6,ferrari,5,7,2,#N/A,#N/A,#N/A,01:18.4,209.456,1,Finished
316,33,2008,16,Japanese Grand Prix,Medium,17,webber,9,red_bull,13,8,1,#N/A,#N/A,#N/A,01:19.8,205.798,1,Finished
317,33,2008,16,Japanese Grand Prix,Medium,2,heidfeld,2,bmw_sauber,16,9,0,#N/A,#N/A,#N/A,01:19.5,206.727,1,Finished
318,33,2008,16,Japanese Grand Prix,Medium,7,bourdais,5,toro_rosso,10,10,0,#N/A,#N/A,#N/A,01:19.3,207.246,1,Finished
319,33,2008,16,Japanese Grand Prix,Medium,3,rosberg,3,williams,15,11,0,#N/A,#N/A,#N/A,01:19.5,206.545,1,Finished
320,33,2008,16,Japanese Grand Prix,Medium,1,hamilton,1,mclaren,1,12,0,#N/A,#N/A,#N/A,01:19.6,206.47,1,Finished
321,33,2008,16,Japanese Grand Prix,Medium,22,barrichello,11,honda,17,13,0,#N/A,#N/A,#N/A,01:20.6,203.869,11,+1 Lap
322,33,2008,16,Japanese Grand Prix,Medium,18,button,11,honda,18,14,0,#N/A,#N/A,#N/A,01:20.8,203.178,11,+1 Lap
323,33,2008,16,Japanese Grand Prix,Medium,6,nakajima,3,williams,14,15,0,#N/A,#N/A,#N/A,01:20.4,204.404,11,+1 Lap
324,33,2008,16,Japanese Grand Prix,Medium,21,fisichella,10,force_india,20,16,0,#N/A,#N/A,#N/A,01:21.6,201.365,6,Gearbox
325,33,2008,16,Japanese Grand Prix,Medium,5,kovalainen,1,mclaren,3,17,0,#N/A,#N/A,#N/A,01:19.3,207.257,5,Engine
326,33,2008,16,Japanese Grand Prix,Medium,16,sutil,10,force_india,19,18,0,#N/A,#N/A,#N/A,01:21.2,202.327,27,Tyre
327,33,2008,16,Japanese Grand Prix,Medium,10,glock,7,toyota,8,19,0,#N/A,#N/A,#N/A,01:20.3,204.685,28,Driver Seat
328,33,2008,16,Japanese Grand Prix,Medium,14,coulthard,9,red_bull,11,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
329,34,2008,17,Chinese Grand Prix,Hard,1,hamilton,1,mclaren,1,1,10,#N/A,#N/A,#N/A,01:36.3,203.722,1,Finished
330,34,2008,17,Chinese Grand Prix,Hard,13,massa,6,ferrari,3,2,8,#N/A,#N/A,#N/A,01:36.6,203.161,1,Finished
331,34,2008,17,Chinese Grand Prix,Hard,8,raikkonen,6,ferrari,2,3,6,#N/A,#N/A,#N/A,01:36.5,203.389,1,Finished
332,34,2008,17,Chinese Grand Prix,Hard,4,alonso,4,renault,4,4,5,#N/A,#N/A,#N/A,01:36.7,203.018,1,Finished
333,34,2008,17,Chinese Grand Prix,Hard,2,heidfeld,2,bmw_sauber,9,5,4,#N/A,#N/A,#N/A,01:36.5,203.357,1,Finished
334,34,2008,17,Chinese Grand Prix,Hard,9,kubica,2,bmw_sauber,11,6,3,#N/A,#N/A,#N/A,01:36.9,202.61,1,Finished
335,34,2008,17,Chinese Grand Prix,Hard,10,glock,7,toyota,12,7,2,#N/A,#N/A,#N/A,01:36.7,202.876,1,Finished
336,34,2008,17,Chinese Grand Prix,Hard,12,piquet_jr,4,renault,10,8,1,#N/A,#N/A,#N/A,01:37.0,202.313,1,Finished
337,34,2008,17,Chinese Grand Prix,Hard,20,vettel,5,toro_rosso,6,9,0,#N/A,#N/A,#N/A,01:37.2,201.863,1,Finished
338,34,2008,17,Chinese Grand Prix,Hard,14,coulthard,9,red_bull,15,10,0,#N/A,#N/A,#N/A,01:37.8,200.746,1,Finished
339,34,2008,17,Chinese Grand Prix,Hard,22,barrichello,11,honda,13,11,0,#N/A,#N/A,#N/A,01:37.8,200.558,1,Finished
340,34,2008,17,Chinese Grand Prix,Hard,6,nakajima,3,williams,17,12,0,#N/A,#N/A,#N/A,01:38.0,200.202,1,Finished
341,34,2008,17,Chinese Grand Prix,Hard,7,bourdais,5,toro_rosso,8,13,0,#N/A,#N/A,#N/A,01:37.5,201.366,1,Finished
342,34,2008,17,Chinese Grand Prix,Hard,17,webber,9,red_bull,16,14,0,#N/A,#N/A,#N/A,01:37.7,200.896,1,Finished
343,34,2008,17,Chinese Grand Prix,Hard,3,rosberg,3,williams,14,15,0,#N/A,#N/A,#N/A,01:37.2,201.793,11,+1 Lap
344,34,2008,17,Chinese Grand Prix,Hard,18,button,11,honda,18,16,0,#N/A,#N/A,#N/A,01:37.8,200.705,11,+1 Lap
345,34,2008,17,Chinese Grand Prix,Hard,21,fisichella,10,force_india,20,17,0,#N/A,#N/A,#N/A,01:38.4,199.483,11,+1 Lap
346,34,2008,17,Chinese Grand Prix,Hard,5,kovalainen,1,mclaren,5,18,0,#N/A,#N/A,#N/A,01:37.3,201.677,9,Hydraulics
347,34,2008,17,Chinese Grand Prix,Hard,16,sutil,10,force_india,19,19,0,#N/A,#N/A,#N/A,01:39.7,196.86,5,Engine
348,34,2008,17,Chinese Grand Prix,Hard,15,trulli,7,toyota,7,20,0,#N/A,#N/A,#N/A,02:39.6,122.945,4,Collision
349,35,2008,18,Brazilian Grand Prix,Easy,13,massa,6,ferrari,1,1,10,#N/A,#N/A,#N/A,01:13.7,210.377,1,Finished
350,35,2008,18,Brazilian Grand Prix,Easy,4,alonso,4,renault,6,2,8,#N/A,#N/A,#N/A,01:14.2,208.98,1,Finished
351,35,2008,18,Brazilian Grand Prix,Easy,8,raikkonen,6,ferrari,3,3,6,#N/A,#N/A,#N/A,01:14.1,209.296,1,Finished
352,35,2008,18,Brazilian Grand Prix,Easy,20,vettel,5,toro_rosso,7,4,5,#N/A,#N/A,#N/A,01:14.2,209.022,1,Finished
353,35,2008,18,Brazilian Grand Prix,Easy,1,hamilton,1,mclaren,4,5,4,#N/A,#N/A,#N/A,01:14.2,209.177,1,Finished
354,35,2008,18,Brazilian Grand Prix,Easy,10,glock,7,toyota,10,6,3,#N/A,#N/A,#N/A,01:14.1,209.465,1,Finished
355,35,2008,18,Brazilian Grand Prix,Easy,5,kovalainen,1,mclaren,5,7,2,#N/A,#N/A,#N/A,01:14.2,209.042,1,Finished
356,35,2008,18,Brazilian Grand Prix,Easy,15,trulli,7,toyota,2,8,1,#N/A,#N/A,#N/A,01:14.2,209.155,1,Finished
357,35,2008,18,Brazilian Grand Prix,Easy,17,webber,9,red_bull,12,9,0,#N/A,#N/A,#N/A,01:15.0,206.741,1,Finished
358,35,2008,18,Brazilian Grand Prix,Easy,2,heidfeld,2,bmw_sauber,8,10,0,#N/A,#N/A,#N/A,01:14.7,207.796,11,+1 Lap
359,35,2008,18,Brazilian Grand Prix,Easy,9,kubica,2,bmw_sauber,13,11,0,#N/A,#N/A,#N/A,01:14.4,208.57,11,+1 Lap
360,35,2008,18,Brazilian Grand Prix,Easy,3,rosberg,3,williams,18,12,0,#N/A,#N/A,#N/A,01:14.9,207.014,11,+1 Lap
361,35,2008,18,Brazilian Grand Prix,Easy,18,button,11,honda,17,13,0,#N/A,#N/A,#N/A,01:14.8,207.498,11,+1 Lap
362,35,2008,18,Brazilian Grand Prix,Easy,7,bourdais,5,toro_rosso,9,14,0,#N/A,#N/A,#N/A,01:15.0,206.967,11,+1 Lap
363,35,2008,18,Brazilian Grand Prix,Easy,22,barrichello,11,honda,15,15,0,#N/A,#N/A,#N/A,01:15.4,205.696,11,+1 Lap
364,35,2008,18,Brazilian Grand Prix,Easy,16,sutil,10,force_india,20,16,0,#N/A,#N/A,#N/A,01:15.8,204.721,12,+2 Laps
365,35,2008,18,Brazilian Grand Prix,Easy,6,nakajima,3,williams,16,17,0,#N/A,#N/A,#N/A,01:15.9,204.473,12,+2 Laps
366,35,2008,18,Brazilian Grand Prix,Easy,21,fisichella,10,force_india,19,18,0,#N/A,#N/A,#N/A,01:15.2,206.249,12,+2 Laps
367,35,2008,18,Brazilian Grand Prix,Easy,12,piquet_jr,4,renault,11,19,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
368,35,2008,18,Brazilian Grand Prix,Easy,14,coulthard,9,red_bull,14,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
